customer_id,profile,label,theft_type,mean_consumption,std_consumption,min_consumption,max_consumption,median_consumption,skewness,kurtosis,mean_daily_total,std_daily_total,cv_daily,night_day_ratio,weekend_weekday_ratio,peak_hour,zero_measurement_pct,zero_day_pct,sudden_change_ratio,trend_slope,q25,q75,iqr,drop_edge_count,rise_edge_count,v_shape_score,max_low_block_days,n_low_blocks,avg_low_block_days,holiday_consumption_ratio,neighbor_correlation,neighbor_deviation_score,near_zero_day_ratio,standby_day_ratio,avg_min_in_low_period,post_low_surge_count,weekday_pattern_cv,has_vacation,vacation_type
22,residential,1,constant_reduction,1.6812657866841985,0.9874259761176211,0.26807892809614675,4.4801959783996335,1.3977100792612038,0.8192767352515021,-0.37825095083895244,161.40151552168305,26.579386624419946,0.1646786671973383,0.11246394336411669,1.0598913540344022,20,0.0,0.0,0.04676196539151571,-0.3913861749191033,0.8732349825772007,2.364157312433556,1.4909223298563554,0,0,0.0,0,0,0.0,1.090715808501743,0.39224214368249444,3.6059290672216964,0.0,0.0,0.0,0,0.16142467009535352,0,none
23,residential,0,none,2.0221058911181933,1.1846157006721962,0.33441618545884644,5.386170240524076,1.6791891263384313,0.8269785512136919,-0.3687173834890749,194.12216554734658,31.616231787257075,0.162867705165169,0.11348498710174129,1.060125102535849,20,0.0,0.0,0.04658834423288385,-0.4665042838513288,1.054626865325243,2.8539196559225632,1.7992927905973202,0,0,0.0,0,0,0.0,1.08777548228242,0.3903267140288597,3.3967918366385765,0.0,0.0,0.0,0,0.15930619689521675,0,none
24,commercial,0,none,4.763159910451878,4.776646909089243,0.0,15.768920268138931,2.3803491597242914,1.0164930203772122,-0.6355415257504005,457.26335140338034,192.2499910007803,0.4204360353619257,0.09293824360230385,0.7617555863282045,15,0.0025462962962962965,0.0,0.03489785288500492,-1.0779982798762124,1.4913930871622836,9.34557746639774,7.854184379235457,25,26,4.166666666666667,2,4,2.0,1.0974139335545612,0.6768927256582957,2.7673705954063577,0.14444444444444443,0.12222222222222222,0.0,0,0.35648106149041703,0,none
25,commercial,0,none,4.502532604608413,4.61051933484663,0.0,15.341487318618038,2.2748364381038018,1.0455990103114234,-0.5586547896978344,432.24313004240764,195.19996917059882,0.4515976198392095,0.09339171799454377,0.7830135590939531,15,0.002199074074074074,0.0,0.03674981191041148,-1.138675829339643,1.370140238883507,8.78596387684582,7.415823637962313,26,26,4.333333333333333,4,5,2.4,1.12769830203776,0.6695144725910064,2.763031019069072,0.1388888888888889,0.14444444444444443,0.020837174480057303,1,0.40225633826191104,1,short_vacation
26,commercial,0,none,8.362892304861955,8.375591905119222,0.0,28.113008354583787,4.1815270721703985,1.0189989576734257,-0.6346452514524059,802.8376612667477,337.06053084364856,0.41983647091491105,0.09299346122719615,0.7616062634300947,11,0.0016203703703703703,0.0,0.03721280166676312,-1.878951100690801,2.6475748920464675,16.353717207301028,13.70614231525456,25,26,4.166666666666667,2,4,2.0,1.1005871504882418,0.6775314808063057,3.6782461087493705,0.1111111111111111,0.10555555555555556,0.013631436961550822,0,0.35695363986954576,0,none
27,commercial,1,peak_clipping,2.8607555496243178,1.1717455730348219,0.0,3.908683936263241,3.2668741837092323,-0.7636374598625186,-0.7825569271567567,274.63253276393453,55.7756905536045,0.2030920728479588,0.24039675828190318,0.877877419638022,11,0.0012152777777777778,0.0,0.0858267260836854,-0.31711432284922025,2.0574006197603505,3.908683936263241,1.8512833165028906,0,0,0.0,0,0,0.0,1.053227364013344,0.47668620012343044,2.882201960835345,0.08333333333333333,0.13333333333333333,0.0,0,0.1782563092236717,0,none
28,residential,0,none,0.8340852254762391,0.4906313651318136,0.1567952888532569,2.2507135032879315,0.6909540807666178,0.8232880461206481,-0.375890509524031,80.07218164571896,13.14897715016401,0.16421404682250182,0.11296650545264374,1.058632571944846,20,0.0,0.0,0.04815093466057063,-0.19425103668534224,0.43425588917171876,1.1781221972118048,0.743866308040086,0,0,0.0,0,0,0.0,1.0966435968117236,0.3908750012493939,4.125753448419762,0.0,0.25,0.0,0,0.1610594403488937,0,none
29,residential,1,constant_reduction,0.7249295319236118,0.42692172250113375,0.08561496898752602,1.9505645879000169,0.6015175104921644,0.8202067077778061,-0.3706556877970266,69.59323506466673,11.427754374535173,0.16420783140356326,0.11251033509440762,1.0600623813234973,20,0.0,0.0,0.04392615313386191,-0.1680817557216923,0.3814624857848981,1.0183708254523596,0.6369083396674615,0,0,0.0,0,0,0.0,1.0906418332602448,0.3907434621581597,4.192730659009126,0.0,0.4777777777777778,0.0,0,0.16072899659280296,0,none
30,residential,0,none,1.3071278918081728,0.7671612355754438,0.2359690870653137,3.5095963051730505,1.0831065495717924,0.8238325667315847,-0.3723529782157824,125.48427761358457,20.586443584173246,0.1640559583369563,0.11304876198499464,1.05726582410439,20,0.0,0.0,0.04751432374558713,-0.3039177861389928,0.6811003370013607,1.8398943695378347,1.1587940325364738,0,0,0.0,0,0,0.0,1.0936947331212994,0.39175957791931026,3.835497601477685,0.0,0.0,0.0,0,0.1617877675472805,0,none
31,industrial,0,none,57.00446210503565,10.084903115186123,30.31974421106925,81.2803820928919,57.2919117073432,-0.16936845697262604,-0.7007717678709207,5472.428362083423,767.0829687993576,0.1401723180104174,0.3329545912190725,1.0015194542672952,6,0.0,0.0,0.008738931651137219,-13.215282379683645,49.749945688030024,64.8045479533695,15.054602265339469,0,0,0.0,0,0,0.0,1.088566846249259,0.5749686467832352,30.340017769755836,0.0,0.0,0.0,0,0.14047589852753153,0,none
32,residential,0,none,1.8399762355099714,1.079820697624847,0.29162651149023217,4.898568505577139,1.5250849729014186,0.8201701905125145,-0.381561632196902,176.63771860895727,29.09950175170448,0.16474115390600214,0.11287320086000861,1.0614178441565045,20,0.0,0.0,0.04606748075698825,-0.4297135878197275,0.9639639096798306,2.588681549319491,1.6247176396396603,0,0,0.0,0,0,0.0,1.092554768910641,0.3908637586008469,3.508545387014387,0.0,0.0,0.0,0,0.16112953760278212,0,none
33,residential,0,none,1.96911576796475,1.15734394651902,0.33231965352190684,5.205150379379846,1.6402043987491397,0.8142938179633403,-0.38735834611416387,189.035113724616,31.243000806053917,0.1652761755484865,0.11213408697458317,1.0637285226649469,20,0.0,0.0,0.045546617281092654,-0.4597794712441659,1.0208734372747177,2.77034838949374,1.7494749522190225,0,0,0.0,0,0,0.0,1.088363524590158,0.39319662677297357,3.4293062252342876,0.0,0.0,0.0,0,0.1621321710225221,0,none
34,residential,0,none,0.5402134225518019,0.3176066273059895,0.0810937441889163,1.4547193082748335,0.4491758586736142,0.8203119906943592,-0.37406008003816105,51.86048856497298,8.52567363206623,0.16439631988789677,0.11251687246010282,1.0603916162818232,20,0.0,0.0,0.044967880085653104,-0.12564460110358058,0.28179030440908165,0.7627642556184561,0.4809739512093744,0,0,0.0,0,0,0.0,1.0943378801400845,0.39263322605530454,4.3060712402833285,0.0,0.9055555555555556,0.0,0,0.16077153766091534,0,none
35,residential,0,none,2.5591097153199693,1.5033207339181618,0.407975411695388,6.831168932688381,2.122917704628368,0.8206677016605654,-0.3783775041453401,245.67453267071704,40.47313460454796,0.16474289784872448,0.11286272165640747,1.0618628148568572,20,0.0,0.0,0.045720238439724524,-0.5971324318842137,1.3273240002704099,3.604895018367607,2.277571018097197,0,0,0.0,0,0,0.0,1.0915871877368912,0.3927615631925175,3.0672898468636243,0.0,0.0,0.0,0,0.16147124482848776,0,none
36,residential,0,none,1.6989849262295733,1.0008270887437216,0.2995768086222866,4.51056013744193,1.4064158458982332,0.8256328185807109,-0.3757439224913601,163.10255291803907,26.81188055047841,0.1643866383842873,0.11256707276726567,1.0565660789394395,20,0.0,0.0,0.04681983911105967,-0.3966896388074226,0.8845188327040554,2.4029063666555843,1.518387533951529,0,0,0.0,0,0,0.0,1.0883828209441324,0.391566004171478,3.5950567205564194,0.0,0.0,0.0,0,0.16171905479142962,0,none
37,residential,0,none,1.613049816618805,0.9464248175541378,0.2100369280975662,4.347112017203796,1.3442216976023904,0.8215713588511165,-0.36943897240125567,154.85278239540526,25.45481155474668,0.164380716940358,0.11308854683584987,1.062075291983363,20,0.0,0.0,0.04681983911105967,-0.37744254317290493,0.8432126445536122,2.274324046662664,1.4311114021090519,0,0,0.0,0,0,0.0,1.085292694766161,0.3947773933222507,3.647785934636722,0.0,0.0,0.0,0,0.16116149276480474,0,none
38,commercial,0,none,2.323844922249147,2.325071721024231,0.0,7.738125833845145,1.1672202456014902,1.017925988362428,-0.6345017811761062,223.0891125359181,93.82939693635052,0.4205915539721918,0.09329226637090712,0.7593863720833701,9,0.0014467592592592592,0.0,0.036981306788587305,-0.5276729689445022,0.7343752453751552,4.550236917600661,3.815861672225506,25,26,4.166666666666667,2,4,2.0,1.0973253740525044,0.6772017398041028,3.2116467656547663,0.07777777777777778,0.20555555555555555,0.009281768987517154,0,0.3566838314010158,0,none
39,residential,0,none,2.057856234791569,1.2109752949325998,0.30031673062089326,5.520061136544701,1.7084254405901271,0.8218146024241616,-0.37412103203184577,197.55419853999064,32.51230555735505,0.16457410489405278,0.11277804339642163,1.0597773875629042,20,0.0,0.0,0.04728282886741131,-0.4780429990751265,1.07453530105706,2.9047167568985026,1.8301814558414427,0,0,0.0,0,0,0.0,1.0913636312263464,0.3918129992554113,3.3748556625470316,0.0,0.0,0.0,0,0.16175977019785728,0,none
40,commercial,0,none,5.256341073088689,7.957486502589262,0.0,27.067633878665884,1.8040858641750122,1.625665871763222,1.0839277510710228,504.6087430165141,487.7754555689415,0.9666409101166473,0.09465340579260254,0.7084598535227,9,0.0009837962962962962,0.0,0.06661265119509231,-5.983752989931822,0.05709384864602624,4.97200086709358,4.914907018447553,15,13,2.1666666666666665,73,1,73.0,1.594833294032322,0.7096374514689668,3.9499137222817016,0.07222222222222222,0.4444444444444444,0.02606694813988571,1,0.904997295851723,1,seasonal_migration
41,residential,0,none,1.6782161573319114,1.0933818319179813,0.033654188378556237,4.964182969779895,1.3989159672049352,0.8655458739279603,-0.15145521250914884,161.10875110386348,47.65643455959315,0.29580289051503567,0.11302904236342697,1.0626513255397103,20,0.0,0.0,0.049076914173273915,-0.295348904572174,0.8237748039465966,2.299953104673463,1.4761783007268665,4,3,0.5,5,2,4.0,0.3042849424006079,0.3063887218141477,3.6078002995935483,0.0,0.06666666666666667,0.08068658026299447,0,0.28635752805749076,1,holiday_effect
42,residential,0,none,1.2197649093027938,0.7161111309088253,0.17119841933532814,3.2683891263380964,1.0122276896879452,0.8180780163791342,-0.3819688546057485,117.0974312930682,19.139618677349237,0.16345037036719243,0.1130823545870791,1.0630687244120467,20,0.0,0.0,0.04595173331790034,-0.2811935327589542,0.6401168161926818,1.7205705365840158,1.080453720391334,0,0,0.0,0,0,0.0,1.0882779851389839,0.3893949741993274,3.889102948908843,0.0,0.022222222222222223,0.0,0,0.16035727946692016,0,none
43,residential,0,none,1.5603778994907955,1.0950683773244771,0.01,4.868385084709038,1.3236708228868144,0.7241946215820929,-0.29266847889434544,149.79627835111643,56.05715899064658,0.37422263913011394,0.11330705106791966,1.064954548765771,20,0.0,0.0,0.053822559175878235,-0.28189163413137097,0.7435123879069709,2.227481414070125,1.483969026163154,1,3,0.16666666666666666,19,1,19.0,1.1252227624568942,0.25809652543744926,3.6801050741228107,0.0,0.10555555555555556,0.03737386533813688,1,0.3780106859351666,1,long_vacation
44,residential,0,none,1.096261142340048,0.6464164274486606,0.17891282819205034,2.965283234577909,0.9054212135320083,0.824229872471527,-0.37517517070533835,105.2410696646446,17.36277284471182,0.16498095976274393,0.11281197264757181,1.0623045576648638,20,0.0,0.0,0.046993460269691534,-0.25558608962734614,0.5712035641556071,1.5477114422631293,0.9765078781075222,0,0,0.0,0,0,0.0,1.0948271420081457,0.3906222784092218,3.9648840423105844,0.0,0.03888888888888889,0.0,0,0.16190986450178713,0,none
45,residential,0,none,2.15692573856834,1.2666760463716928,0.3285395247057866,5.7790728053022145,1.7859913659947235,0.8197696733855555,-0.38238790193343997,207.06487090256067,34.259203694032664,0.16545154848937463,0.1129140643950277,1.0600661251654613,20,0.0,0.0,0.04595173331790034,-0.5060639177542017,1.1262695160247695,3.034811166400755,1.9085416503759853,0,0,0.0,0,0,0.0,1.0954883732642833,0.39178600093650956,3.314067271199938,0.0,0.0,0.0,0,0.1620511013909832,0,none
46,industrial,0,none,74.75231969944016,13.11676628860811,41.900422905014786,104.4116157361398,75.03071737519227,-0.14745038025487037,-0.7348927400913206,7176.222691146256,999.6013637656907,0.13929352622510816,0.33415771496336216,1.001480803978205,22,0.0,0.0,0.008275941894785577,-17.360366191695565,65.18082360336854,84.92014941505431,19.739325811685774,0,0,0.0,0,0,0.0,1.092045787987961,0.5856667440345285,41.229985639708005,0.0,0.0,0.0,0,0.14005844475471285,0,none
47,industrial,1,constant_reduction,41.248858613674656,7.235420634521157,22.13809682128248,57.88599952492106,41.41464010903658,-0.1609565208986699,-0.7237083866534593,3959.890426912768,553.4238564275522,0.13975736614491585,0.33349817565903633,1.0020633385238635,20,0.0,0.0,0.008912552809769084,-9.55185408208396,35.98746215362077,46.83887640337572,10.851414249754953,0,0,0.0,0,0,0.0,1.0893666053963174,0.5635748822798619,20.672483822068425,0.0,0.0,0.0,0,0.14082631491183328,0,none
48,commercial,0,none,7.347905460419196,7.368801865691449,0.0,24.589066031512928,3.676403327080352,1.0177807038801274,-0.6371808098014426,705.3989242002427,296.13829049356315,0.419816758877961,0.09292688362915674,0.7614784460268226,11,0.001851851851851852,0.0,0.036228948434515885,-1.6489069463899437,2.3078015026000793,14.434488294039914,12.126686791439834,25,26,4.166666666666667,2,4,2.0,1.099784971880229,0.6771778730367257,3.424490255294748,0.1111111111111111,0.11666666666666667,0.027505112289696654,0,0.3555385113382945,0,none
49,industrial,1,night_zeroing,14.89102753735099,9.117804992768244,5.957935710267925e-06,28.496088052749524,18.368887807209127,-0.7900880073645425,-0.9378018203975826,1429.5386435856951,200.56629355473166,0.14030141424603404,0.00016619375691935648,1.0036138243875488,6,0.0,0.0,0.03657619075177962,-3.473230862114978,7.770441980298199,21.632786348232678,13.86234436793448,0,0,0.0,0,0,0.0,1.0967420941045871,0.6946508367009958,6.332473304785187,1.0,0.0,0.0,0,0.14021671548225578,0,none
50,residential,0,none,1.373025185508321,0.807494941904888,0.12305575764428198,3.7156625772093324,1.1397131262988796,0.819439777191082,-0.3716902429768565,131.8104178087988,21.850555255940545,0.16577259562187163,0.11331203181353619,1.063535219745188,20,0.0,0.0,0.04473638520747728,-0.3202342907181833,0.7204415541423043,1.9330763195114826,1.2126347653691782,0,0,0.0,0,0,0.0,1.0860867348921472,0.6129215806240681,4.116826105387184,0.0,0.011111111111111112,0.0,0,0.16275390844863089,0,none
51,residential,0,none,1.8800904544481079,1.1069237221231476,0.26966830629473115,5.095654913117467,1.558854322879406,0.8184829114236598,-0.3852713371265839,180.48868362701833,29.745719394637153,0.1648065608994103,0.11270922220240966,1.0602924565279663,20,0.0,0.0,0.04392615313386191,-0.4406962253644316,0.9764763454606287,2.651713736561553,1.6752373911009244,0,0,0.0,0,0,0.0,1.0938645960593407,0.6138755020158418,3.6487288697207814,0.0,0.0,0.0,0,0.16246006868042048,0,none
52,residential,0,none,0.8964612186869879,0.5261310260480014,0.1489473810142801,2.3909817099289192,0.7443557093494513,0.8221888540964746,-0.3746868169126314,86.06027699395084,14.175546176551654,0.16471648136609612,0.113278686028916,1.0623882586274844,20,0.0,0.0,0.0454887435615487,-0.20975787216989678,0.4701507369939428,1.2644989801314677,0.7943482431375248,0,0,0.0,0,0,0.0,1.0898710580543398,0.6139870663926837,4.556766068054537,0.0,0.15555555555555556,0.0,0,0.1621176601728201,0,none
53,residential,0,none,0.6359491427073822,0.37395510834997836,0.09449228048216098,1.721779450274005,0.5308842667747788,0.815411074980332,-0.37442229674757543,61.0511176999087,10.038077816814853,0.16442086616227503,0.11246741456180254,1.0623995238156445,20,0.0,0.0,0.04531512240291684,-0.14796163961675027,0.33500166183304525,0.8941754424465805,0.5591737806135353,0,0,0.0,0,0,0.0,1.093660133701491,0.6130602212366069,4.797257756390323,0.0,0.7555555555555555,0.0,0,0.16148744027268797,0,none
