customer_id,profile,region,contract_type,meter_health,premise_density,synthetic_preset,transformer_id,feeder_id,latitude,longitude,tariff_group,label,theft_type,mean_consumption,std_consumption,min_consumption,max_consumption,median_consumption,skewness,kurtosis,mean_daily_total,std_daily_total,cv_daily,night_day_ratio,zero_measurement_pct,sudden_change_ratio,trend_slope,peak_hour,iqr,weekend_weekday_ratio,peak_offpeak_ratio,morning_noon_ratio,baseload_ratio,load_factor,event_spike_ratio,billing_volatility,rolling_weekly_volatility,anomaly_burst_ratio,temperature_sensitivity,solar_relief_factor,meter_age_years,contract_demand_kw,outage_event_count,tamper_event_count,days_since_last_tamper,tamper_density,transformer_loss_pct,customer_share_of_loss,transformer_peer_count,peer_consumption_ratio,peer_zero_pct_deviation,peer_rank_in_transformer,is_summer_peak,is_ramadan_period,is_bayram_week,seasonal_anomaly_flag,theft_probability,risk_score,risk_category,predicted_theft,est_monthly_loss,priority_index,risk_reason_1,risk_reason_2,risk_reason_3,risk_drivers,risk_summary
803,residential,coastal,time_of_use,healthy,clustered,Turkey Urban,TR-045,FD-09,38.73147313273261,43.224527859705304,T1,1,gradual_decrease,2.349596871046538,2.3207716300042414,0.0,8.28129305222786,0.9552363257124399,0.8497572888136534,-0.8707573251292131,56.39032490511693,14.314695122332886,0.25385019759826655,0.4968761807345949,0.004166666666666667,0.14054179208150036,-0.24360286896916108,21,3.9611899258947894,1.127316298081703,7.1862046552087175,4.996452490810468,0.15934730025058444,0.28372342983046683,0.05,13.668628030879093,3.9402577899558966,0.08333333333333333,0.2850452132205718,0.2047359406008201,2,43.51167719811888,1,6,19,1.0,2.49,0.96,40,0.774,-0.0173,7,0,1,1,0,0.9999,100.0,Urgent,1,161.0,66.61,pattern aligns with gradual decrease,tamper density reached 1.00 events per month,last tamper signal was only 19 days ago,pattern aligns with gradual decrease | tamper density reached 1.00 events per month | last tamper signal was only 19 days ago,"Urgent risk (100.0%) driven by pattern aligns with gradual decrease, tamper density reached 1.00 events per month, and last tamper signal was only 19 days ago."
1076,residential,plateau,standard,healthy,clustered,Turkey Urban,TR-023,FD-05,37.60392520193709,33.70243185608851,T1,1,intermittent_bypass,2.2542459007562314,2.4045289223785087,0.0,8.085231176880793,0.9814115923023454,0.9321304644459363,-0.8645899297807831,54.101901618149554,20.77540821995838,0.38400513835448635,0.487178371143765,0.005555555555555556,0.13405880990970132,-0.03522480604018238,19,4.386411498372771,1.2141831321500143,7.3960211084823335,5.001563763086878,0.09136434903267941,0.2788103207752428,0.05,19.947600621780307,18.84051917003597,0.18333333333333332,0.10611256459505039,0.2055289536409489,3,22.949353773830484,2,7,130,1.167,2.54,0.88,40,0.742,-0.0012,5,0,0,0,0,0.9999,100.0,Urgent,1,154.0,66.54,pattern aligns with intermittent bypass,tamper density reached 1.17 events per month,weekly volatility reached 18.84,pattern aligns with intermittent bypass | tamper density reached 1.17 events per month | weekly volatility reached 18.84,"Urgent risk (100.0%) driven by pattern aligns with intermittent bypass, tamper density reached 1.17 events per month, and weekly volatility reached 18.84."
40,residential,rural,time_of_use,healthy,dispersed,Turkey Urban,TR-003,FD-01,38.28787449662598,38.644612066284715,T1,1,random_zeros,2.1456808094908166,2.761099596892228,0.0,9.250443147182038,0.9001242679824617,1.1005726843397983,-0.49695780556619606,51.49633942777958,11.243651028975924,0.21833884023079073,0.47701684372749587,0.3053240740740741,0.16554758045843945,0.0030815529195496166,21,5.002995786825926,1.07695274882787,7.027008251068356,4.503446888628709,0.0,0.23195438024230344,0.05,10.75378922363164,9.461098066840261,0.1388888888888889,0.3218256615808308,0.11153042423743909,10,34.58231333061502,0,6,16,1.0,4.04,0.78,40,0.841,0.2548,9,0,1,0,0,0.9999,100.0,Urgent,1,147.0,66.47,zero-reading share reached 31%,peer zero-reading deviation is +0.25,pattern aligns with random zeros,zero-reading share reached 31% | peer zero-reading deviation is +0.25 | pattern aligns with random zeros,"Urgent risk (100.0%) driven by zero-reading share reached 31%, peer zero-reading deviation is +0.25, and pattern aligns with random zeros."
674,residential,rural,standard,healthy,dispersed,Turkey Urban,TR-048,FD-10,38.11305163257586,36.07795081941195,T1,1,random_zeros,2.1412562011761387,2.8178137908391756,0.0,9.571892485590547,0.8944609626080632,1.163369936146844,-0.34030039738632256,51.39014882822733,12.08223675460804,0.23510803194289423,0.49181675086033855,0.3087962962962963,0.15975920351933318,0.007338772327467907,18,4.551100041258204,1.138489049475477,6.867546596687513,4.580830184982549,0.0,0.2237024916611364,0.05,11.414497278405191,10.14595092774174,0.17222222222222222,0.4942551122852553,0.11626414095187301,13,33.811182726099,0,8,55,1.333,4.34,0.95,40,0.696,0.2505,3,0,0,0,0,0.9999,100.0,Urgent,1,146.0,66.46,zero-reading share reached 31%,peer zero-reading deviation is +0.25,tamper density reached 1.33 events per month,zero-reading share reached 31% | peer zero-reading deviation is +0.25 | tamper density reached 1.33 events per month,"Urgent risk (100.0%) driven by zero-reading share reached 31%, peer zero-reading deviation is +0.25, and tamper density reached 1.33 events per month."
217,residential,metro,standard,aging,dense,Turkey Urban,TR-016,FD-04,40.3225152937809,40.118216034735774,T1,1,gradual_decrease,2.1073375200210487,2.0633545147646566,0.0,7.984864870692255,0.9816050959494051,0.8628266267619384,-0.7703303732626465,50.576100480505175,13.446476023428993,0.26586620741852857,0.4924121092258733,0.017592592592592594,0.12688122250520953,-0.22911238008446339,23,3.445390638849746,1.1212651013376973,6.994150099581676,4.2920316044976365,0.12427162686155366,0.26391649094985703,0.05,12.881905329241198,3.4373918416338913,0.12777777777777777,0.30379880295594186,0.11589626646238434,15,29.30885658776227,2,6,14,1.0,3.07,1.02,40,0.709,0.0065,4,1,0,1,1,0.9999,100.0,Urgent,1,144.0,66.44,pattern aligns with gradual decrease,tamper density reached 1.00 events per month,load factor compressed to 0.26,pattern aligns with gradual decrease | tamper density reached 1.00 events per month | load factor compressed to 0.26,"Urgent risk (100.0%) driven by pattern aligns with gradual decrease, tamper density reached 1.00 events per month, and load factor compressed to 0.26."
1230,residential,metro,time_of_use,healthy,dense,Turkey Urban,TR-037,FD-08,39.925624834555585,43.41556791733284,T1,1,gradual_decrease,2.0652868836193186,2.02369673121987,0.0,7.3975635891634886,0.8435953984414121,0.8486951481474698,-0.8660481032490654,49.566885206863645,12.444011518805558,0.2510549425157717,0.4853330870007535,0.0023148148148148147,0.1412363973141931,-0.21848070227780336,23,3.4444250734917707,1.1260924365132374,7.35061491411774,4.627046549600302,0.16557837258532757,0.2791847418321432,0.05,11.880911329945137,3.150983352578544,0.13333333333333333,0.23657338636112626,0.13112995879010028,4,37.12911894396679,0,11,127,1.833,3.58,0.98,40,0.702,-0.0275,5,0,0,0,0,0.9999,100.0,Urgent,1,141.0,66.41,tamper density reached 1.83 events per month,pattern aligns with gradual decrease,load factor compressed to 0.28,tamper density reached 1.83 events per month | pattern aligns with gradual decrease | load factor compressed to 0.28,"Urgent risk (100.0%) driven by tamper density reached 1.83 events per month, pattern aligns with gradual decrease, and load factor compressed to 0.28."
1893,residential,rural,large_scale,healthy,dispersed,Turkey Urban,TR-022,FD-05,38.585980705869744,38.7466176608039,T1,1,random_zeros,2.0065027969241633,2.5172653823768147,0.0,8.935568894467378,0.8536455177818205,1.0672989449759247,-0.5503150379520578,48.15606712617993,9.488100292854492,0.19702813907172306,0.45665269692333016,0.2865740740740741,0.1634637647603612,0.0008625881553539111,18,4.633663237908827,1.1007746135722667,7.521709148340727,4.066187741179942,0.0,0.22455232771144576,0.05,9.008202007116482,8.491716425794063,0.1388888888888889,0.3357455775587196,0.013855012590791142,8,22.607609274183474,1,8,50,1.333,3.15,0.81,40,0.764,0.2618,8,1,0,1,1,0.9999,100.0,Urgent,1,137.0,66.37,zero-reading share reached 29%,peer zero-reading deviation is +0.26,tamper density reached 1.33 events per month,zero-reading share reached 29% | peer zero-reading deviation is +0.26 | tamper density reached 1.33 events per month,"Urgent risk (100.0%) driven by zero-reading share reached 29%, peer zero-reading deviation is +0.26, and tamper density reached 1.33 events per month."
443,residential,plateau,time_of_use,healthy,clustered,Turkey Urban,TR-001,FD-01,37.23899247964298,40.603069627337035,T1,1,gradual_decrease,1.8673250206015357,1.8070284195994588,0.0,6.576115423376197,0.7869040275866044,0.8517753218275923,-0.8766184268015111,44.81580049443686,11.408274595044722,0.2545592060531258,0.47747966290698707,0.0032407407407407406,0.13799490622829358,-0.18828693703670263,18,3.1193031023831956,1.1257057151731817,7.216651159946255,4.187446177095211,0.17595991511064013,0.28395563300549387,0.05,10.899582773458846,2.9860670653663863,0.17777777777777778,0.37217904541371316,0.04809219318399952,14,27.417184851713056,1,7,144,1.167,2.92,0.8,40,0.706,-0.0167,4,0,0,0,0,0.9999,100.0,Urgent,1,128.0,66.28,pattern aligns with gradual decrease,tamper density reached 1.17 events per month,load factor compressed to 0.28,pattern aligns with gradual decrease | tamper density reached 1.17 events per month | load factor compressed to 0.28,"Urgent risk (100.0%) driven by pattern aligns with gradual decrease, tamper density reached 1.17 events per month, and load factor compressed to 0.28."
572,residential,coastal,time_of_use,healthy,clustered,Turkey Urban,TR-037,FD-08,39.082498955490756,40.260202113363775,T1,1,gradual_decrease,1.7161891752441003,1.6947272245878968,0.0,6.075980844341148,0.703951451705136,0.8464961631480047,-0.8831542339482463,41.188540205858416,10.38175472633593,0.2520544469876295,0.48472949656442876,0.0030092592592592593,0.14054179208150036,-0.1778857162025685,23,2.8993558552677965,1.1258886880286405,7.34904035706319,4.94468514768913,0.15959716639544225,0.2824546713339169,0.05,9.918524711857115,2.6958224737680974,0.16666666666666666,0.3027866111710923,0.20073607118627526,6,21.30740198672557,2,13,3,2.167,3.7,0.82,40,0.584,-0.0268,3,0,0,0,0,0.9999,100.0,Urgent,1,117.0,66.17,tamper density reached 2.17 events per month,pattern aligns with gradual decrease,last tamper signal was only 3 days ago,tamper density reached 2.17 events per month | pattern aligns with gradual decrease | last tamper signal was only 3 days ago,"Urgent risk (100.0%) driven by tamper density reached 2.17 events per month, pattern aligns with gradual decrease, and last tamper signal was only 3 days ago."
647,residential,rural,time_of_use,healthy,dispersed,Turkey Urban,TR-021,FD-05,39.481359684088304,28.126211137510282,T1,1,gradual_decrease,1.6741557185490346,1.6475687385871005,0.0,5.934640716752772,0.6818154396992306,0.8469078663040914,-0.8823007698619851,40.17973724517684,10.072899456769616,0.250696001141018,0.48233615473995933,0.003472222222222222,0.13868951146098635,-0.17105527749123856,20,2.8203856550613553,1.1271382774307654,7.471408204925503,4.795183099659727,0.15817671679756468,0.2820989164520283,0.05,9.604813206744463,2.6092812653744044,0.15,0.3134036495667879,0.15193372182059522,7,34.16157036815589,3,6,165,1.0,4.49,0.67,40,0.575,-0.0178,4,0,0,0,0,0.9999,100.0,Urgent,1,114.0,66.14,pattern aligns with gradual decrease,tamper density reached 1.00 events per month,repeated outage windows can hide irregular consumption,pattern aligns with gradual decrease | tamper density reached 1.00 events per month | repeated outage windows can hide irregular consumption,"Urgent risk (100.0%) driven by pattern aligns with gradual decrease, tamper density reached 1.00 events per month, and repeated outage windows can hide irregular consumption."
1474,residential,rural,standard,aging,dispersed,Turkey Urban,TR-011,FD-03,39.66231593013861,41.53235960709769,T1,1,gradual_decrease,1.6584309037998957,1.6244468126634821,0.0,6.299061264202332,0.7668966442456963,0.8592438878461232,-0.7788866642229983,39.80234169119749,10.677123902479666,0.2682536616220858,0.48127936208045013,0.023148148148148147,0.12549201203982405,-0.18325599542534363,22,2.714418202515618,1.1206385659439715,7.237099601114537,4.134247392855045,0.12803187703199148,0.2632822307336433,0.05,10.24313549209832,2.7102965706129125,0.15555555555555556,0.3024700547102036,0.04330875537122682,13,20.722792901017133,2,7,118,1.167,4.57,0.8,40,0.523,0.0143,2,0,1,0,0,0.9999,100.0,Urgent,1,113.0,66.13,pattern aligns with gradual decrease,tamper density reached 1.17 events per month,zero-reading share reached 2%,pattern aligns with gradual decrease | tamper density reached 1.17 events per month | zero-reading share reached 2%,"Urgent risk (100.0%) driven by pattern aligns with gradual decrease, tamper density reached 1.17 events per month, and zero-reading share reached 2%."
563,residential,metro,standard,aging,dense,Turkey Urban,TR-005,FD-01,39.117531426355534,30.35080275292789,T1,1,intermittent_bypass,1.6374095872174952,1.7123916475331535,0.0,6.303213318802459,0.7730422312990404,0.9007031045137355,-0.8401156586547263,39.29783009321988,14.187158589988533,0.36101633481351186,0.4760218527623629,0.024305555555555556,0.1322065292891873,-0.031566037093866905,18,3.1186853219214274,1.2731763976000166,7.399023245595577,4.695676543778507,0.08280478559400521,0.25977378549689434,0.05,13.536264142712062,12.42125673749791,0.15555555555555556,0.1908618149202885,0.13710128727484164,11,16.435260683912666,0,8,27,1.333,3.14,0.67,40,0.57,0.001,3,0,0,0,0,0.9999,100.0,Urgent,1,112.0,66.12,tamper density reached 1.33 events per month,pattern aligns with intermittent bypass,zero-reading share reached 2%,tamper density reached 1.33 events per month | pattern aligns with intermittent bypass | zero-reading share reached 2%,"Urgent risk (100.0%) driven by tamper density reached 1.33 events per month, pattern aligns with intermittent bypass, and zero-reading share reached 2%."
1549,residential,metro,time_of_use,aging,dense,Turkey Urban,TR-021,FD-05,36.945835503016085,42.47583170608884,T1,1,intermittent_bypass,1.623028817121342,1.6421410127703937,0.0,5.767163296502106,0.7836071203224302,0.889409167697237,-0.842632327518325,38.95269161091221,12.835909345271643,0.32952560686154314,0.48067612668297327,0.017824074074074076,0.1289650382032878,-0.028865757450249198,20,2.962298617592241,1.2133219278881893,7.264888072178536,4.221564115222552,0.1068465820343788,0.2814258467922144,0.05,12.262723085260724,11.749426189332967,0.12777777777777777,0.17847674045102838,0.0587573772837349,13,26.1269370326939,0,7,72,1.167,4.64,0.65,40,0.558,-0.0034,2,0,0,0,0,0.9999,100.0,Urgent,1,111.0,66.11,pattern aligns with intermittent bypass,tamper density reached 1.17 events per month,aging meter drift is compounding the anomaly,pattern aligns with intermittent bypass | tamper density reached 1.17 events per month | aging meter drift is compounding the anomaly,"Urgent risk (100.0%) driven by pattern aligns with intermittent bypass, tamper density reached 1.17 events per month, and aging meter drift is compounding the anomaly."
922,residential,rural,standard,healthy,dispersed,Turkey Urban,TR-036,FD-08,39.61696732280242,37.28041639110801,T1,1,random_zeros,1.4617358424214189,1.8898719110590956,0.0,6.639619572555537,0.6079516855063055,1.1204796977722105,-0.4470073238065888,35.08166021811405,8.193788692494888,0.23356331026570049,0.4959861638487182,0.3039351851851852,0.1676313961565177,0.004806912203120084,21,3.324571760499345,1.15510406469808,7.211322733795481,4.418770105922164,0.0,0.22015355311347648,0.05,7.701080981339941,6.813132459867873,0.13333333333333333,0.4448438800888182,0.08471868300397221,2,28.073892685073158,1,10,1,1.667,2.73,0.54,40,0.57,0.2755,2,0,0,0,0,0.9999,100.0,Urgent,1,100.0,66.0,zero-reading share reached 30%,peer zero-reading deviation is +0.28,tamper density reached 1.67 events per month,zero-reading share reached 30% | peer zero-reading deviation is +0.28 | tamper density reached 1.67 events per month,"Urgent risk (100.0%) driven by zero-reading share reached 30%, peer zero-reading deviation is +0.28, and tamper density reached 1.67 events per month."
1557,residential,metro,large_scale,aging,dense,Turkey Urban,TR-035,FD-07,39.13047267488014,28.23114238243924,T1,1,random_zeros,1.3842387207777709,1.8154337295475789,0.0,6.66544819717313,0.5738389513373492,1.1631260998198343,-0.2710585671649386,33.221729298666496,7.946438620153522,0.2391940090271143,0.48686575644356583,0.32569444444444445,0.14424635332252836,-0.01650843664637667,19,2.720483785780284,1.1571724766532823,7.052374979089347,3.938882398533844,0.0,0.20767376442713936,0.05,7.503033322848369,6.87221259773052,0.17777777777777778,0.4272214776612385,0.0655632573936186,6,22.42380545098413,2,12,138,2.0,2.15,0.72,40,0.473,0.2982,3,0,1,0,0,0.9999,100.0,Urgent,1,95.0,65.95,zero-reading share reached 33%,peer zero-reading deviation is +0.30,tamper density reached 2.00 events per month,zero-reading share reached 33% | peer zero-reading deviation is +0.30 | tamper density reached 2.00 events per month,"Urgent risk (100.0%) driven by zero-reading share reached 33%, peer zero-reading deviation is +0.30, and tamper density reached 2.00 events per month."
