customer_id,profile,label,theft_type,mean_consumption,std_consumption,min_consumption,max_consumption,median_consumption,skewness,kurtosis,mean_daily_total,std_daily_total,cv_daily,night_day_ratio,weekend_weekday_ratio,peak_hour,zero_measurement_pct,zero_day_pct,sudden_change_ratio,trend_slope,q25,q75,iqr
10,commercial,0,none,6.274751987901255,6.295181331317985,0.0,21.052923884264978,3.1531522069842346,1.0155985288058422,-0.637660595836925,602.3761908385205,253.01615892313174,0.4200301445362535,0.09306014746217396,0.7620117702014721,17,0.004108796296296296,0.0,0.03316164129868627,-1.4140984998319062,1.9458759477814271,12.267549548906791,10.321673601125363
11,residential,1,constant_reduction,0.22243894202220502,0.13084180472423848,0.027306566871196196,0.6023461815006186,0.18546635298769243,0.8162716288157366,-0.38136096735497116,21.35413843413168,3.5351332756462925,0.16554791573552544,0.11346984107622975,1.0614044352471785,20,0.0,0.0,0.04253718386480699,-0.051642803100486606,0.11623746260340588,0.3130893928836775,0.1968519302802716
12,residential,0,none,1.2723628072263642,0.7473688185820682,0.20985375580634857,3.4097005561121,1.0537451317084932,0.8242427757435763,-0.3716462868694501,122.14682949373095,20.08621784979843,0.16444321779458154,0.11317962444644653,1.063065854624696,20,0.0,0.0,0.04612535447653221,-0.29373525729994665,0.6690056831311532,1.7964530803574557,1.1274473972263026
13,commercial,0,none,6.21956330878098,6.238004194067173,0.0,20.682954567751832,3.13030970117868,1.0186822894546084,-0.6280311274343942,597.078077642974,251.89932700236676,0.42188674482050664,0.09352992807932517,0.7597909458452823,15,0.00474537037037037,0.0,0.03345100989640604,-1.4214607439572269,1.9430550676171432,12.127196288507811,10.184141220890668
14,residential,0,none,0.6169707096460931,0.3633530432325,0.07811637787010745,1.6578300815889522,0.510884950411944,0.8172594053162664,-0.3749798861963538,59.22918812602495,9.700921748729426,0.1637861650965419,0.11223845048973984,1.0597854983740407,20,0.0,0.0,0.044331269170669596,-0.142394020707973,0.3220730130561451,0.8687810221676888,0.5467080091115437
15,residential,0,none,1.1195493069089681,0.657211154179446,0.15977333209286027,2.9791910868136213,0.9289139139954592,0.8211650661350094,-0.3763848067956572,107.47673346326094,17.74471002391131,0.16510280213227943,0.11324637111322133,1.0585781939237018,20,0.0,0.0,0.047745818623762946,-0.2638121067569895,0.5864107068426135,1.5762747589487804,0.9898640521061669
16,commercial,1,peak_clipping,0.8077601098981486,0.33885757348294565,0.0,1.1128390990829096,0.9216594581306999,-0.7530539456139552,-0.7738038770694255,77.54497055022226,15.72219360291967,0.20274936322256742,0.23789137985213185,0.8811457962882745,11,0.0045138888888888885,0.0,0.08183343943515249,-0.08780405163798675,0.566639950345591,1.1128390990829096,0.5461991487373186
17,residential,0,none,1.696795606284001,0.9979335771377534,0.22178008527569723,4.5515090983470525,1.4119995193308799,0.8196903581787149,-0.36953002754470665,162.8923782032641,26.60093904774719,0.16330376643681654,0.11259909809282082,1.0638970638385077,20,0.0,0.0,0.04334741593842236,-0.3914869143052457,0.8949573264860636,2.3861050934729255,1.4911477669868618
18,commercial,0,none,3.2893944586040553,3.2953531959738176,0.0,10.892451618920036,1.651394338432649,1.0179430572132007,-0.6367539211693694,315.7818680259893,132.83925312314364,0.420667765166121,0.09370999606209991,0.7596762225525584,14,0.0011574074074074073,0.0,0.03617107471497193,-0.7413494306084888,1.0413394016562179,6.445526472311458,5.40418707065524
19,residential,1,night_zeroing,1.2571487282437013,0.9782506159570287,1.966145466236746e-07,3.732131144316619,1.157011639035253,0.3645724635960998,-0.7612242409228989,120.68627791139532,19.891913447412655,0.16482332231004299,0.0020107257133345127,1.0604868994256733,20,0.0,0.0,0.06782799930551536,-0.2937600749295414,0.1905586503405527,1.9736914637700644,1.7831328134295117
20,residential,0,none,2.0878984485180685,1.2314244360793254,0.2887799437393675,5.619102847632839,1.7339988819539496,0.8220080858681152,-0.36978421598640177,200.43825105773462,32.80929269411545,0.16368778093647013,0.11212192450321258,1.0598436537087486,20,0.0,0.0,0.04479425892702124,-0.4861971916924634,1.0851686467877775,2.9505501781653054,1.865381531377528
21,residential,0,none,1.8296162184597924,1.0748223129565064,0.3043948671681497,4.864886247578143,1.5104641477834242,0.8230032523843516,-0.3766615136172784,175.64315697214005,28.84516471223084,0.16422595132801113,0.11300286961133886,1.0608266361495782,20,0.0,0.0,0.04531512240291684,-0.4231270621408014,0.9551856175677181,2.585264036688768,1.63007841912105
22,residential,1,constant_reduction,1.6812657866841985,0.9874259761176211,0.26807892809614675,4.4801959783996335,1.3977100792612038,0.8192767352515021,-0.37825095083895244,161.40151552168305,26.579386624419946,0.1646786671973383,0.11246394336411669,1.0598913540344022,20,0.0,0.0,0.04676196539151571,-0.3913861749191033,0.8732349825772007,2.364157312433556,1.4909223298563554
23,residential,0,none,2.0221058911181933,1.1846157006721962,0.33441618545884644,5.386170240524076,1.6791891263384313,0.8269785512136919,-0.3687173834890749,194.12216554734658,31.616231787257075,0.162867705165169,0.11348498710174129,1.060125102535849,20,0.0,0.0,0.04658834423288385,-0.4665042838513288,1.054626865325243,2.8539196559225632,1.7992927905973202
24,commercial,0,none,4.763159910451878,4.776646909089243,0.0,15.768920268138931,2.3803491597242914,1.0164930203772122,-0.6355415257504005,457.26335140338034,192.2499910007803,0.4204360353619257,0.09293824360230385,0.7617555863282045,15,0.0025462962962962965,0.0,0.03489785288500492,-1.0779982798762124,1.4913930871622836,9.34557746639774,7.854184379235457
25,commercial,0,none,4.606678105281332,4.614726970821775,0.0,15.341487318618038,2.3199563914603507,1.0177975797911278,-0.632238117144674,442.2410981070079,186.31609668732233,0.42129982279697603,0.0932760340546583,0.7601362224072765,15,0.002199074074074074,0.0,0.03588170611725216,-1.0485950181591406,1.4534752381987062,9.041278689937533,7.587803451738827
26,commercial,0,none,8.362892304861955,8.375591905119222,0.0,28.113008354583787,4.1815270721703985,1.0189989576734257,-0.6346452514524059,802.8376612667477,337.06053084364856,0.41983647091491105,0.09299346122719615,0.7616062634300947,11,0.0016203703703703703,0.0,0.03721280166676312,-1.878951100690801,2.6475748920464675,16.353717207301028,13.70614231525456
27,commercial,1,peak_clipping,2.8607555496243178,1.1717455730348219,0.0,3.908683936263241,3.2668741837092323,-0.7636374598625186,-0.7825569271567567,274.63253276393453,55.7756905536045,0.2030920728479588,0.24039675828190318,0.877877419638022,11,0.0012152777777777778,0.0,0.0858267260836854,-0.31711432284922025,2.0574006197603505,3.908683936263241,1.8512833165028906
28,residential,0,none,0.8340852254762391,0.4906313651318136,0.1567952888532569,2.2507135032879315,0.6909540807666178,0.8232880461206481,-0.375890509524031,80.07218164571896,13.14897715016401,0.16421404682250182,0.11296650545264374,1.058632571944846,20,0.0,0.0,0.04815093466057063,-0.19425103668534224,0.43425588917171876,1.1781221972118048,0.743866308040086
29,residential,1,constant_reduction,0.7249295319236118,0.42692172250113375,0.08561496898752602,1.9505645879000169,0.6015175104921644,0.8202067077778061,-0.3706556877970266,69.59323506466673,11.427754374535173,0.16420783140356326,0.11251033509440762,1.0600623813234973,20,0.0,0.0,0.04392615313386191,-0.1680817557216923,0.3814624857848981,1.0183708254523596,0.6369083396674615
30,residential,0,none,1.3071278918081728,0.7671612355754438,0.2359690870653137,3.5095963051730505,1.0831065495717924,0.8238325667315847,-0.3723529782157824,125.48427761358457,20.586443584173246,0.1640559583369563,0.11304876198499464,1.05726582410439,20,0.0,0.0,0.04751432374558713,-0.3039177861389928,0.6811003370013607,1.8398943695378347,1.1587940325364738
31,industrial,0,none,57.00446210503565,10.084903115186123,30.31974421106925,81.2803820928919,57.2919117073432,-0.16936845697262604,-0.7007717678709207,5472.428362083423,767.0829687993576,0.1401723180104174,0.3329545912190725,1.0015194542672952,6,0.0,0.0,0.008738931651137219,-13.215282379683645,49.749945688030024,64.8045479533695,15.054602265339469
32,residential,0,none,1.8399762355099714,1.079820697624847,0.29162651149023217,4.898568505577139,1.5250849729014186,0.8201701905125145,-0.381561632196902,176.63771860895727,29.09950175170448,0.16474115390600214,0.11287320086000861,1.0614178441565045,20,0.0,0.0,0.04606748075698825,-0.4297135878197275,0.9639639096798306,2.588681549319491,1.6247176396396603
33,residential,0,none,1.96911576796475,1.15734394651902,0.33231965352190684,5.205150379379846,1.6402043987491397,0.8142938179633403,-0.38735834611416387,189.035113724616,31.243000806053917,0.1652761755484865,0.11213408697458317,1.0637285226649469,20,0.0,0.0,0.045546617281092654,-0.4597794712441659,1.0208734372747177,2.77034838949374,1.7494749522190225
34,residential,0,none,0.5402134225518019,0.3176066273059895,0.0810937441889163,1.4547193082748335,0.4491758586736142,0.8203119906943592,-0.37406008003816105,51.86048856497298,8.52567363206623,0.16439631988789677,0.11251687246010282,1.0603916162818232,20,0.0,0.0,0.044967880085653104,-0.12564460110358058,0.28179030440908165,0.7627642556184561,0.4809739512093744
35,residential,0,none,2.5591097153199693,1.5033207339181618,0.407975411695388,6.831168932688381,2.122917704628368,0.8206677016605654,-0.3783775041453401,245.67453267071704,40.47313460454796,0.16474289784872448,0.11286272165640747,1.0618628148568572,20,0.0,0.0,0.045720238439724524,-0.5971324318842137,1.3273240002704099,3.604895018367607,2.277571018097197
36,residential,0,none,1.6989849262295733,1.0008270887437216,0.2995768086222866,4.51056013744193,1.4064158458982332,0.8256328185807109,-0.3757439224913601,163.10255291803907,26.81188055047841,0.1643866383842873,0.11256707276726567,1.0565660789394395,20,0.0,0.0,0.04681983911105967,-0.3966896388074226,0.8845188327040554,2.4029063666555843,1.518387533951529
37,residential,0,none,1.613049816618805,0.9464248175541378,0.2100369280975662,4.347112017203796,1.3442216976023904,0.8215713588511165,-0.36943897240125567,154.85278239540526,25.45481155474668,0.164380716940358,0.11308854683584987,1.062075291983363,20,0.0,0.0,0.04681983911105967,-0.37744254317290493,0.8432126445536122,2.274324046662664,1.4311114021090519
38,commercial,0,none,2.323844922249147,2.325071721024231,0.0,7.738125833845145,1.1672202456014902,1.017925988362428,-0.6345017811761062,223.0891125359181,93.82939693635052,0.4205915539721918,0.09329226637090712,0.7593863720833701,9,0.0014467592592592592,0.0,0.036981306788587305,-0.5276729689445022,0.7343752453751552,4.550236917600661,3.815861672225506
39,residential,0,none,2.057856234791569,1.2109752949325998,0.30031673062089326,5.520061136544701,1.7084254405901271,0.8218146024241616,-0.37412103203184577,197.55419853999064,32.51230555735505,0.16457410489405278,0.11277804339642163,1.0597773875629042,20,0.0,0.0,0.04728282886741131,-0.4780429990751265,1.07453530105706,2.9047167568985026,1.8301814558414427
40,commercial,0,none,8.144569586590336,8.158459522018598,0.0,27.067633878665884,4.073676900461217,1.0193597413400777,-0.633584157272578,781.8786803126724,328.80895731341155,0.4205370541135412,0.09363922529532649,0.7610553608425297,9,0.0019675925925925924,0.0,0.03570808495862029,-1.8460424797889552,2.5743132928903076,15.925713936586867,13.351400643696559
41,residential,0,none,1.837610092587253,1.079748526443731,0.2386048955665096,4.964182969779895,1.5271268202636592,0.81716751296234,-0.37493188502103836,176.4105688883763,29.14194379372627,0.16519386458626498,0.11319174236889433,1.06095762964203,20,0.0,0.0,0.044273395451125644,-0.43153876315254264,0.9619099247628993,2.584880720265907,1.6229707955030077
42,residential,0,none,1.2197649093027938,0.7161111309088253,0.17119841933532814,3.2683891263380964,1.0122276896879452,0.8180780163791342,-0.3819688546057485,117.0974312930682,19.139618677349237,0.16345037036719243,0.1130823545870791,1.0630687244120467,20,0.0,0.0,0.04595173331790034,-0.2811935327589542,0.6401168161926818,1.7205705365840158,1.080453720391334
43,residential,0,none,1.7553738142211994,1.031228266410123,0.3089651294143716,4.720676676580911,1.4627155901875302,0.8182647789893632,-0.37882412230109974,168.51588616523517,27.834618332863272,0.16517503958288837,0.11242089907869926,1.0582623668191173,20,0.0,0.0,0.045778112159268476,-0.4116706730435336,0.9166226530277857,2.473037160362582,1.5564145073347964
44,residential,0,none,1.096261142340048,0.6464164274486606,0.17891282819205034,2.965283234577909,0.9054212135320083,0.824229872471527,-0.37517517070533835,105.2410696646446,17.36277284471182,0.16498095976274393,0.11281197264757181,1.0623045576648638,20,0.0,0.0,0.046993460269691534,-0.25558608962734614,0.5712035641556071,1.5477114422631293,0.9765078781075222
45,residential,0,none,2.15692573856834,1.2666760463716928,0.3285395247057866,5.7790728053022145,1.7859913659947235,0.8197696733855555,-0.38238790193343997,207.06487090256067,34.259203694032664,0.16545154848937463,0.1129140643950277,1.0600661251654613,20,0.0,0.0,0.04595173331790034,-0.5060639177542017,1.1262695160247695,3.034811166400755,1.9085416503759853
46,industrial,0,none,74.75231969944016,13.11676628860811,41.900422905014786,104.4116157361398,75.03071737519227,-0.14745038025487037,-0.7348927400913206,7176.222691146256,999.6013637656907,0.13929352622510816,0.33415771496336216,1.001480803978205,22,0.0,0.0,0.008275941894785577,-17.360366191695565,65.18082360336854,84.92014941505431,19.739325811685774
47,industrial,1,constant_reduction,41.248858613674656,7.235420634521157,22.13809682128248,57.88599952492106,41.41464010903658,-0.1609565208986699,-0.7237083866534593,3959.890426912768,553.4238564275522,0.13975736614491585,0.33349817565903633,1.0020633385238635,20,0.0,0.0,0.008912552809769084,-9.55185408208396,35.98746215362077,46.83887640337572,10.851414249754953
48,commercial,0,none,7.347905460419196,7.368801865691449,0.0,24.589066031512928,3.676403327080352,1.0177807038801274,-0.6371808098014426,705.3989242002427,296.13829049356315,0.419816758877961,0.09292688362915674,0.7614784460268226,11,0.001851851851851852,0.0,0.036228948434515885,-1.6489069463899437,2.3078015026000793,14.434488294039914,12.126686791439834
49,industrial,1,night_zeroing,14.89102753735099,9.117804992768244,5.957935710267925e-06,28.496088052749524,18.368887807209127,-0.7900880073645425,-0.9378018203975826,1429.5386435856951,200.56629355473166,0.14030141424603404,0.00016619375691935648,1.0036138243875488,6,0.0,0.0,0.03657619075177962,-3.473230862114978,7.770441980298199,21.632786348232678,13.86234436793448
50,residential,0,none,1.373025185508321,0.807494941904888,0.12305575764428198,3.7156625772093324,1.1397131262988796,0.819439777191082,-0.3716902429768565,131.8104178087988,21.850555255940545,0.16577259562187163,0.11331203181353619,1.063535219745188,20,0.0,0.0,0.04473638520747728,-0.3202342907181833,0.7204415541423043,1.9330763195114826,1.2126347653691782
51,residential,0,none,1.8800904544481079,1.1069237221231476,0.26966830629473115,5.095654913117467,1.558854322879406,0.8184829114236598,-0.3852713371265839,180.48868362701833,29.745719394637153,0.1648065608994103,0.11270922220240966,1.0602924565279663,20,0.0,0.0,0.04392615313386191,-0.4406962253644316,0.9764763454606287,2.651713736561553,1.6752373911009244
52,residential,0,none,0.8964612186869879,0.5261310260480014,0.1489473810142801,2.3909817099289192,0.7443557093494513,0.8221888540964746,-0.3746868169126314,86.06027699395084,14.175546176551654,0.16471648136609612,0.113278686028916,1.0623882586274844,20,0.0,0.0,0.0454887435615487,-0.20975787216989678,0.4701507369939428,1.2644989801314677,0.7943482431375248
53,residential,0,none,0.6359491427073822,0.37395510834997836,0.09449228048216098,1.721779450274005,0.5308842667747788,0.815411074980332,-0.37442229674757543,61.0511176999087,10.038077816814853,0.16442086616227503,0.11246741456180254,1.0623995238156445,20,0.0,0.0,0.04531512240291684,-0.14796163961675027,0.33500166183304525,0.8941754424465805,0.5591737806135353
54,residential,1,constant_reduction,0.9721840188212701,0.5715153352049002,0.17309711669883499,2.582727652621075,0.8043707005351632,0.8227209727331871,-0.3772135772378169,93.32966580684193,15.349699502908011,0.16446752707985385,0.11286020678825455,1.0609581038954556,20,0.0,0.0,0.04647259679379594,-0.22584003118198404,0.507978132264437,1.3698221098207832,0.8618439775563462
55,industrial,0,none,13.534210537314411,2.408936598770298,6.913812417482975,19.658976792809778,13.589133155395107,-0.1540184996079167,-0.6925239963549652,1299.2842115821836,182.04872068530386,0.14011462536245411,0.3331572004839269,1.001888983758811,7,0.0,0.0,0.0096649111638405,-3.1612879864740684,11.806428199538036,15.369405134469755,3.5629769349317186
56,residential,0,none,0.7844731646017767,0.46077616033413854,0.12025108963848741,2.1013950573867373,0.6529343268657337,0.8170370722567625,-0.3768505364378978,75.30942380177056,12.31586840663686,0.16353688053061996,0.11271723957505614,1.0611800288624187,20,0.0,0.0,0.04543086984200474,-0.18144542682922646,0.4113026661122693,1.1053960655993509,0.6940933994870816
57,residential,0,none,2.3950882817978294,1.4098436699588834,0.40279911252840733,6.386168067124906,1.982630280467531,0.8214809208861366,-0.3817114717703527,229.92847505259164,37.720465351408656,0.16405303944510483,0.11258064477883678,1.061299241190468,20,0.0,0.0,0.04537299612246079,-0.5579895109971642,1.2523355530059277,3.3763366499443257,2.124001096938398
58,residential,0,none,0.4503905305687484,0.26497506670737836,0.06610552696253577,1.209694119041669,0.3750672360658201,0.8188048575665025,-0.37509344885010965,43.23749093459985,7.101501149792182,0.16424405838649866,0.1130282396464886,1.059996425900973,20,0.0,0.0,0.0454887435615487,-0.10485064899347522,0.23642875187192774,0.635533632198666,0.39910488032673824
59,commercial,0,none,2.0529740127761005,2.0557742524824056,0.0,6.807851164672806,1.0333642337870115,1.0155931526797204,-0.6386960088982709,197.08550522650563,82.9102988619557,0.4206818677303895,0.09333754943748448,0.7624358192772034,11,0.0027199074074074074,0.0,0.03455061056774119,-0.4654296426078418,0.6465480374416718,4.011926110109732,3.36537807266806
60,residential,0,none,1.597992070007308,0.9386211818823663,0.22370032354642316,4.3226660459935715,1.3259185113124634,0.8158876371584874,-0.38124987683471234,153.40723872070157,25.302915885976116,0.1649395161013487,0.11283617091662704,1.061180135861422,20,0.0,0.0,0.04485213264656519,-0.3717069706667879,0.8401975954544965,2.246800514961433,1.4066029195069365
61,residential,0,none,0.8587194486534231,0.5047394088215622,0.14736970436698188,2.2918014203889214,0.7135143175480546,0.8235749037443221,-0.37708560400611324,82.4370670707286,13.607596479175339,0.16506647795261736,0.11305294923136318,1.0585244648507623,20,0.0,0.0,0.04820880838011459,-0.20055801485323332,0.4461480145429706,1.2107917795681584,0.7646437650251878
62,industrial,0,none,45.63366180834136,8.12330056242318,23.551941175469263,65.3009931281572,45.82941212489024,-0.15201100448075894,-0.6817464903084303,4380.83153360077,610.5838614449488,0.13937624777908558,0.33428887004909064,0.9993440974608945,3,0.0,0.0,0.008565310492505354,-10.57635595306751,39.78487644292129,51.900693066849165,12.115816623927877
63,residential,0,none,1.6483757459743684,0.9682807815068214,0.22498846956911933,4.454293771379061,1.3666586015213902,0.8216614337932161,-0.3719044289910918,158.24407161353935,26.017257788986168,0.16441221057628502,0.113391522637541,1.0602695673787566,20,0.0,0.0,0.04485213264656519,-0.3842473079249721,0.8674961778572544,2.3210491400524953,1.453552962195241
64,residential,0,none,1.070977124690509,0.6292661074292757,0.1498469322968068,2.8840263093339464,0.8885472846125819,0.8207063406393182,-0.3741180331494589,102.81380397028887,16.949752473070955,0.1648587218221239,0.11321039120779909,1.06281726714354,20,0.0,0.0,0.04525724868337288,-0.2507704510089682,0.5624891042877742,1.5063076749307933,0.9438185706430191
65,residential,1,constant_reduction,1.7535635785054913,1.028235039410602,0.32048195394386975,4.710625019834625,1.450757190189289,0.8222796486772961,-0.3768730215039411,168.34210353652713,27.677972124596096,0.16441502974432928,0.11325355128998976,1.0591190012730982,20,0.0,0.0,0.046356849354708025,-0.40512860212971713,0.9162241894273738,2.4707161334105754,1.5544919439832015
66,commercial,0,none,5.644167920073807,5.649852034108874,0.0,18.84245330764973,2.8485243582512694,1.015551080151528,-0.6420560515023128,541.8401203270856,227.36073164122513,0.4196085204697812,0.09333224242383896,0.7586285422849358,9,0.002662037037037037,0.0,0.03402974709184559,-1.2625234922593986,1.7738051182610177,11.088516546810146,9.314711428549128
67,residential,0,none,0.6832156475802279,0.4019313337933967,0.11999549622940925,1.8399720706812088,0.5650342037218679,0.8268980787620174,-0.3748564912397785,65.58870216770188,10.803790762195637,0.1647202984723106,0.11340572797628501,1.058773852918367,20,0.0,0.0,0.0471670814283234,-0.15925471785899853,0.3574568752314589,0.9628361775879043,0.6053793023564453
68,residential,0,none,1.9994793114516265,1.1731855384401397,0.2909125480315997,5.383081580739347,1.6638806765848888,0.8178239712503296,-0.3723833814200188,191.95001389935612,31.483682468171367,0.16402021372428127,0.11275355983198446,1.0606088582436346,20,0.0,0.0,0.04473638520747728,-0.4639582069278641,1.0486048612704968,2.8121127347109214,1.7635078734404246
69,residential,0,none,1.414454046671638,0.8287862230283431,0.2445144217856622,3.769585293315513,1.1736080404715667,0.8218571702681285,-0.3759341471467277,135.7875884804772,22.389617028108223,0.1648870645231336,0.11363712922804821,1.0595611372437745,20,0.0,0.0,0.04543086984200474,-0.3322615727799253,0.7361176148040447,1.993081627966886,1.2569640131628412
70,residential,0,none,1.120978779294769,0.6572961291282251,0.1931925354375361,3.0113658256044267,0.9339590200885315,0.8238014104627852,-0.3720715612269365,107.61396281229783,17.564376876122353,0.16321652185174082,0.11297939317076132,1.0631683484792005,20,0.0,0.0,0.046414723074251985,-0.260352174195744,0.5837134285922446,1.580318710115943,0.9966052815236984
71,residential,1,peak_clipping,1.9382849298819118,0.6234391837733464,0.4304115124000304,2.513060448336936,2.1643221663949923,-0.6060336382080971,-1.126210779781933,186.07535326866355,15.872977227718263,0.08530402798427662,0.15749142148694528,1.027999117922276,8,0.0,0.0,0.07737716303026795,-0.24301149669398148,1.3589111433724654,2.513060448336936,1.1541493049644704
72,residential,0,none,3.0932403282989878,1.8162032108771564,0.5009627108340288,8.185741695443582,2.5686462010787463,0.8201147226840352,-0.3769998270806436,296.9510715167028,48.677909124095116,0.16392568887373557,0.11248608084465248,1.0592769520623724,20,0.0,0.0,0.04676196539151571,-0.7196397968772343,1.6156333663425264,4.367051417057205,2.7514180507146784
73,residential,1,gradual_decrease,0.6611910318826585,0.4644799346843931,0.0483851822655217,2.3917169641956884,0.5323941584625964,1.18465029508796,0.7563871378350315,63.47433906073521,23.723506517794327,0.37374955761800077,0.1127788972944285,1.0589987503176799,20,0.0,0.0,0.05561664448174084,-0.44031308046204937,0.3095104861512837,0.8503628774739282,0.5408523913226446
74,commercial,0,none,6.598400457233519,6.600451288356451,0.0,21.810903526914327,3.335056822491957,1.0162766743479208,-0.6379526052780582,633.4464438944178,266.00635284136166,0.4199350315806087,0.09421426372107332,0.7566008032547381,15,0.0028935185185185184,0.0,0.03460848428728514,-1.4897166710896055,2.0733649794433733,12.871590725452055,10.798225746008683
75,residential,0,none,1.844139613042694,1.0854003707139106,0.2573234632852225,4.916359981494416,1.5270578729631046,0.8229986954104241,-0.3741926335172825,177.03740285209864,29.202739104750286,0.16495236864830534,0.11298732024332324,1.0630523869706436,20,0.0,0.0,0.04606748075698825,-0.430059638483992,0.9613785117755241,2.5970626388076887,1.6356841270321647
76,industrial,0,none,42.33755800407782,7.491146005408178,22.155817579183598,61.090886211161546,42.49348149362592,-0.15140218323936627,-0.6843304954101108,4064.405568391471,566.7954275935358,0.13945346199257305,0.3330429570235863,1.0041896218241044,22,0.0,0.0,0.008738931651137219,-9.844845832137082,37.071427430291564,48.12481798586629,11.053390555574722
77,residential,0,none,1.0374273731824442,0.6091625409933344,0.13326193976383707,2.7793661921173536,0.8576263578848307,0.8195507666422897,-0.3786120163456457,99.59302782551467,16.390325341560597,0.1645730181604997,0.11350659606405562,1.0611097319817846,20,0.0,0.0,0.04514150124428497,-0.24095718749010672,0.5433315245911854,1.4589900328971743,0.9156585083059889
78,residential,0,none,1.4970534850411663,0.878827597655523,0.22886548701445084,4.029462216101476,1.2449413319418672,0.8185045491127463,-0.3771884928644722,143.71713456395196,23.658101911474304,0.16461573505928112,0.1129573174684529,1.0589924894560283,20,0.0,0.0,0.04491000636610915,-0.3512805923733295,0.7802750246700342,2.103567708511958,1.323292683841924
79,residential,0,none,1.7875735479800159,1.047430043507666,0.26577719221079776,4.754808186579592,1.4864254728774933,0.8216237917350855,-0.37606900908653174,171.60706060608152,28.290528989838815,0.1648564384534409,0.113296366453916,1.0611410958341492,20,0.0,0.0,0.046993460269691534,-0.4187848309721192,0.9365405235761837,2.5223470157544994,1.5858064921783157
